ID,Date,Issue,Title,Page Link,Download Link,EPRA/Energy Act
1720,2/22/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 23,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-22/23/eng@2019-02-22,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-22/23/eng@2019-02-22/source,
1721,2/22/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 24,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-22/24/eng@2019-02-22,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-22/24/eng@2019-02-22/source,
1722,2/26/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 25,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-26/25/eng@2019-02-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-02-26/25/eng@2019-02-26/source,
1723,3/1/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 27,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-01/27/eng@2019-03-01,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-01/27/eng@2019-03-01/source,
1724,3/4/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 28,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-04/28/eng@2019-03-04,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-04/28/eng@2019-03-04/source,
1725,3/8/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 29,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-08/29/eng@2019-03-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-08/29/eng@2019-03-08/source,The Energy Act
1726,3/8/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 30,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-08/30/eng@2019-03-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-08/30/eng@2019-03-08/source,
1727,3/14/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 31,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-14/31/eng@2019-03-14,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-14/31/eng@2019-03-14/source,
1728,3/15/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 32,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-15/32/eng@2019-03-15,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-15/32/eng@2019-03-15/source,
1729,3/15/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 33,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-15/33/eng@2019-03-15,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-15/33/eng@2019-03-15/source,
1730,3/22/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 34,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-22/34/eng@2019-03-22,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-22/34/eng@2019-03-22/source,
1731,3/22/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 35,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-22/35/eng@2019-03-22,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-22/35/eng@2019-03-22/source,
1732,3/26/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 36,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-26/36/eng@2019-03-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-26/36/eng@2019-03-26/source,
1733,3/29/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 37,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-29/37/eng@2019-03-29,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-29/37/eng@2019-03-29/source,The Energy Act
1734,3/29/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 38,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-29/38/eng@2019-03-29,https://new.kenyalaw.org/akn/ke/officialGazette/2019-03-29/38/eng@2019-03-29/source,
1735,4/5/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 39,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-05/39/eng@2019-04-05,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-05/39/eng@2019-04-05/source,
1736,4/5/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 40,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-05/40/eng@2019-04-05,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-05/40/eng@2019-04-05/source,
1737,4/8/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 41,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-08/41/eng@2019-04-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-08/41/eng@2019-04-08/source,
1738,4/8/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 42,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-08/42/eng@2019-04-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-08/42/eng@2019-04-08/source,
1739,4/12/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 45,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-12/45/eng@2019-04-12,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-12/45/eng@2019-04-12/source,
1740,4/18/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 47,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-18/47/eng@2019-04-18,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-18/47/eng@2019-04-18/source,
1741,4/18/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 48,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-18/48/eng@2019-04-18,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-18/48/eng@2019-04-18/source,
1742,4/24/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 49,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-24/49/eng@2019-04-24,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-24/49/eng@2019-04-24/source,
1743,4/26/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 50,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/50/eng@2019-04-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/50/eng@2019-04-26/source,
1744,4/26/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 51,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/51/eng@2019-04-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/51/eng@2019-04-26/source,
1745,4/26/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 52,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/52/eng@2019-04-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-26/52/eng@2019-04-26/source,
1746,4/30/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 53,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-30/53/eng@2019-04-30,https://new.kenyalaw.org/akn/ke/officialGazette/2019-04-30/53/eng@2019-04-30/source,
1747,5/3/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 54,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/54/eng@2019-05-03,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/54/eng@2019-05-03/source,The Energy Act
1748,5/3/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 55,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/55/eng@2019-05-03,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/55/eng@2019-05-03/source,
1749,5/3/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 56,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/56/eng@2019-05-03,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-03/56/eng@2019-05-03/source,
1750,5/7/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 58,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-07/58/eng@2019-05-07,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-07/58/eng@2019-05-07/source,
1751,5/10/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 59,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-10/59/eng@2019-05-10,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-10/59/eng@2019-05-10/source,
1752,5/10/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 60,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-10/60/eng@2019-05-10,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-10/60/eng@2019-05-10/source,
1753,5/14/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 62,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-14/62/eng@2019-05-14,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-14/62/eng@2019-05-14/source,
1754,5/15/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 63,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-15/63/eng@2019-05-15,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-15/63/eng@2019-05-15/source,
1755,5/17/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 64,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-17/64/eng@2019-05-17,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-17/64/eng@2019-05-17/source,
1756,5/21/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 65,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-21/65/eng@2019-05-21,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-21/65/eng@2019-05-21/source,
1757,5/24/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 66,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-24/66/eng@2019-05-24,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-24/66/eng@2019-05-24/source,
1758,5/24/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 67,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-24/67/eng@2019-05-24,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-24/67/eng@2019-05-24/source,
1759,5/31/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 68,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-31/68/eng@2019-05-31,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-31/68/eng@2019-05-31/source,
1760,5/31/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 69,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-31/69/eng@2019-05-31,https://new.kenyalaw.org/akn/ke/officialGazette/2019-05-31/69/eng@2019-05-31/source,
1761,6/3/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 70,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-03/70/eng@2019-06-03,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-03/70/eng@2019-06-03/source,
1762,6/4/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 71,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-04/71/eng@2019-06-04,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-04/71/eng@2019-06-04/source,
1763,6/6/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 72,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-06/72/eng@2019-06-06,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-06/72/eng@2019-06-06/source,
1764,6/7/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 73,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-07/73/eng@2019-06-07,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-07/73/eng@2019-06-07/source,
1765,6/7/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 74,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-07/74/eng@2019-06-07,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-07/74/eng@2019-06-07/source,
1766,6/10/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 75,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-10/75/eng@2019-06-10,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-10/75/eng@2019-06-10/source,
1767,6/11/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 76,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-11/76/eng@2019-06-11,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-11/76/eng@2019-06-11/source,
1768,6/14/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 77,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-14/77/eng@2019-06-14,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-14/77/eng@2019-06-14/source,
1769,6/17/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 78,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-17/78/eng@2019-06-17,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-17/78/eng@2019-06-17/source,
1770,6/21/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 79,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/79/eng@2019-06-21,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/79/eng@2019-06-21/source,
1771,6/21/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 80,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/80/eng@2019-06-21,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/80/eng@2019-06-21/source,
1772,6/21/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 81,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/81/eng@2019-06-21,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-21/81/eng@2019-06-21/source,
1773,6/28/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 82,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/82/eng@2019-06-28,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/82/eng@2019-06-28/source,
1774,6/28/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 83,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/83/eng@2019-06-28,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/83/eng@2019-06-28/source,
1775,6/28/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 84,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/84/eng@2019-06-28,https://new.kenyalaw.org/akn/ke/officialGazette/2019-06-28/84/eng@2019-06-28/source,
1776,7/5/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 85,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-05/85/eng@2019-07-05,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-05/85/eng@2019-07-05/source,
1777,7/5/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 86,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-05/86/eng@2019-07-05,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-05/86/eng@2019-07-05/source,
1778,7/9/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 87,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-09/87/eng@2019-07-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-09/87/eng@2019-07-09/source,
1779,7/12/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 88,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-12/88/eng@2019-07-12,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-12/88/eng@2019-07-12/source,EPRA
1780,7/15/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 89,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-15/89/eng@2019-07-15,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-15/89/eng@2019-07-15/source,
1781,7/19/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 90,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/90/eng@2019-07-19,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/90/eng@2019-07-19/source,
1782,7/19/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 91,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/91/eng@2019-07-19,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/91/eng@2019-07-19/source,
1783,7/19/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 92,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/92/eng@2019-07-19,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-19/92/eng@2019-07-19/source,
1784,7/26/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 93,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-26/93/eng@2019-07-26,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-26/93/eng@2019-07-26/source,
1785,7/29/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 94,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-29/94/eng@2019-07-29,https://new.kenyalaw.org/akn/ke/officialGazette/2019-07-29/94/eng@2019-07-29/source,
1786,8/2/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 95,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-02/95/eng@2019-08-02,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-02/95/eng@2019-08-02/source,
1787,8/2/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 96,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-02/96/eng@2019-08-02,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-02/96/eng@2019-08-02/source,
1788,8/6/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 97,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-06/97/eng@2019-08-06,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-06/97/eng@2019-08-06/source,
1789,8/8/2019,Special Issue,Kenya Gazette Vol. CXX-No. 98,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-08/98/eng@2019-08-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-08/98/eng@2019-08-08/source,
1790,8/9/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 100,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/100/eng@2019-08-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/100/eng@2019-08-09/source,
1791,8/9/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 101,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/101/eng@2019-08-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/101/eng@2019-08-09/source,
1792,8/9/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 102,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/102/eng@2019-08-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/102/eng@2019-08-09/source,
1793,8/9/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 99,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/99/eng@2019-08-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-09/99/eng@2019-08-09/source,
1794,8/14/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 103,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-14/103/eng@2019-08-14,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-14/103/eng@2019-08-14/source,
1795,8/15/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 104,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-15/104/eng@2019-08-15,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-15/104/eng@2019-08-15/source,
1796,8/16/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 105,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/105/eng@2019-08-16,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/105/eng@2019-08-16/source,EPRA
1797,8/16/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 106,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/106/eng@2019-08-16,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/106/eng@2019-08-16/source,
1798,8/16/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 107,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/107/eng@2019-08-16,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-16/107/eng@2019-08-16/source,
1799,8/19/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 108,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-19/108/eng@2019-08-19,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-19/108/eng@2019-08-19/source,
1800,8/19/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 109,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-19/109/eng@2019-08-19,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-19/109/eng@2019-08-19/source,
1801,8/23/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 110,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-23/110/eng@2019-08-23,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-23/110/eng@2019-08-23/source,
1802,8/27/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 111,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-27/111/eng@2019-08-27,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-27/111/eng@2019-08-27/source,
1803,8/29/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 112,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-29/112/eng@2019-08-29,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-29/112/eng@2019-08-29/source,
1804,8/30/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 113,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-30/113/eng@2019-08-30,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-30/113/eng@2019-08-30/source,
1805,8/30/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 114,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-30/114/eng@2019-08-30,https://new.kenyalaw.org/akn/ke/officialGazette/2019-08-30/114/eng@2019-08-30/source,
1806,9/2/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 115,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-02/115/eng@2019-09-02,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-02/115/eng@2019-09-02/source,
1807,9/2/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 116,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-02/116/eng@2019-09-02,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-02/116/eng@2019-09-02/source,
1808,9/6/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 118,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-06/118/eng@2019-09-06,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-06/118/eng@2019-09-06/source,
1809,9/9/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 119,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-09/119/eng@2019-09-09,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-09/119/eng@2019-09-09/source,
1810,9/10/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 120,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-10/120/eng@2019-09-10,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-10/120/eng@2019-09-10/source,
1811,9/13/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 122,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-13/122/eng@2019-09-13,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-13/122/eng@2019-09-13/source,
1812,9/13/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 123,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-13/123/eng@2019-09-13,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-13/123/eng@2019-09-13/source,
1813,9/16/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 124,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-16/124/eng@2019-09-16,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-16/124/eng@2019-09-16/source,
1814,9/20/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 125,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-20/125/eng@2019-09-20,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-20/125/eng@2019-09-20/source,
1815,9/27/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 126,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-27/126/eng@2019-09-27,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-27/126/eng@2019-09-27/source,
1816,9/27/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 129,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-27/129/eng@2019-09-27,https://new.kenyalaw.org/akn/ke/officialGazette/2019-09-27/129/eng@2019-09-27/source,
1817,10/1/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 130,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-01/130/eng@2019-10-01,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-01/130/eng@2019-10-01/source,
1818,10/2/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 131,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-02/131/eng@2019-10-02,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-02/131/eng@2019-10-02/source,
1819,10/4/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 132,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-04/132/eng@2019-10-04,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-04/132/eng@2019-10-04/source,
1820,10/8/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 133,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-08/133/eng@2019-10-08,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-08/133/eng@2019-10-08/source,
1821,10/11/2019,Weekly Issue,Kenya Gazette Vol. CXXI-No. 134,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-11/134/eng@2019-10-11,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-11/134/eng@2019-10-11/source,EPRA
1822,10/11/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 136,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-11/136/eng@2019-10-11,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-11/136/eng@2019-10-11/source,
1823,10/14/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 137,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-14/137/eng@2019-10-14,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-14/137/eng@2019-10-14/source,
1824,10/16/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 138,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-16/138/eng@2019-10-16,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-16/138/eng@2019-10-16/source,
1825,10/17/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 139,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-17/139/eng@2019-10-17,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-17/139/eng@2019-10-17/source,
1826,10/18/2019,Special Issue,Kenya Gazette Vol. CXXI-No. 135,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-18/135/eng@2019-10-18,https://new.kenyalaw.org/akn/ke/officialGazette/2019-10-18/135/eng@2019-10-18/source,
